scorer,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru
labeled-data/milo_15s/bobby_120s-4-_mp4-0066_jpg.rf.3b5e741d375dc598dd05bd69ea74ab16.jpg,,,,,416.097,225.948,441.652,223.848,452.883,224.89,447.404,232.005,438.196,264.755,438.044,291.414,429.389,304.733,455.022,305.233,448.697,321.05,467.541,247.304,510.984,262.021,548.022,276.537,583.11,248.387,534.931,338.19,521.106,353.695,,,,
labeled-data/milo_15s/Pet-Parents-Tell-Mama-Dog-via-Their-Ring-Cam-to-Feed-Her-Puppies-Does-She-Listen-_mp4-0020_jpg.rf.c94b8e350e8c0ad14d26dfc836486db8.jpg,,,367.032,327.763,363.913,350.298,386.095,297.253,,,377.083,309.041,,,,,447.788,514.94,394.066,431.386,389.907,463.975,407.237,304.88,433.578,318.042,470.664,362.766,450.215,481.416,432.885,532.275,421.794,564.491,471.703,538.515,465.811,604.015
labeled-data/milo_15s/Dog-Home-Alone-Hidden-Camera__mp4-0037_jpg.rf.678f763d17e0da43549f04bc55102205.jpg,,,,,,,,,,,,,,,,,,,,,,,,,436.552,367.932,226.13,422.763,104.619,388.678,321.295,607.523,,,247.968,653.105,,
labeled-data/milo_15s/dogcam_177_single_60_mp4-0028_jpg.rf.c878e9194645e5ea679db2c489b3439e.jpg,,,,,,,,,,,,,,,133.344,97.698,127.419,113.969,208.12,80.133,205.109,93.181,,,,,,,,,,,,,130.835,166.451,131.839,179.499
labeled-data/milo_15s/videoplayback_mp4-0061_jpg.rf.1951680c9fdf60620021432702c23205.jpg,160.076,107.251,318.299,116.553,181.051,197.043,,,149.238,58.762,355.905,54.0,286.061,391.646,,,,,,,,,,,442.856,212.643,,,,,,,,,,,,
labeled-data/milo_15s/This-Is-What-Golden-Retrievers-Do-When-They-re-Home-Alone-Furbo-Dog-Camera_mp4-0023_jpg.rf.170c76d19d814ca460a0c73ae4fdde27.jpg,,,219.184,149.738,199.107,171.098,236.271,126.242,,,241.48,131.078,238.834,180.069,221.747,242.868,225.164,260.383,251.222,244.15,257.63,266.791,,,,,,,204.66,204.42,,,,,197.398,212.537,194.407,227.061
labeled-data/milo_15s/dogcam_90_single_66s_mp4-0031_jpg.rf.53a7dd2fe672cd57c0d55400f87bce9d.jpg,,,,,,,,,,,,,240.091,398.023,226.087,462.102,236.083,475.167,,,,,222.603,359.431,182.695,355.725,126.596,367.368,131.421,358.841,80.305,436.053,69.774,459.014,91.167,462.335,92.044,494.826
labeled-data/milo_15s/dogcam_217_single_41_mp4-0020_jpg.rf.457833bbc929ec7dc0a512042a6aef38.jpg,,,,,,,277.689,366.888,285.333,382.0,286.0,366.0,,,174.0,438.0,176.711,458.592,242.0,438.667,257.067,454.327,228.667,328.0,202.311,280.16,219.378,257.412,220.8,248.881,,,,,,,,
labeled-data/milo_15s/Watch-This-Mini-Dachshund-s-Reaction-When-He-Discovers-a-Ring-Camera-_mp4-0013_jpg.rf.c8cc576605fbc3bd623e46e1a9f61752.jpg,16.705,48.919,88.813,45.123,60.138,136.234,54.283,-19.021,-9.341,-9.896,107.872,-12.406,15.861,141.264,-24.198,237.014,,,7.006,219.72,37.367,267.385,,,-132.993,79.274,-206.787,108.8,-278.895,169.963,-146.065,201.145,,,-204.679,218.033,,
labeled-data/milo_15s/Golden-Doodle-Stretching-On-Furbo-Dog-Camera_mp4-0010_jpg.rf.5c90fd5ef7d5c9a8527ea1f245b01b77.jpg,,,,,,,,,,,,,,,459.379,412.182,,,,,,,460.167,332.194,360.347,323.017,248.159,311.403,179.607,283.461,144.269,321.677,120.703,323.668,135.09,352.382,98.831,353.817
labeled-data/milo_15s/videoplayback-2-_mp4-0011_jpg.rf.afe4c62ca4f7cbbd226dd2baec9c5464.jpg,407.378,171.349,,,457.409,195.589,362.397,97.634,354.198,125.491,,,305.824,240.197,214.885,363.704,171.755,355.623,324.73,311.176,,,215.634,118.117,145.942,206.604,69.027,281.636,,,,,,,,,,
labeled-data/milo_15s/Husky-s-priceless-protest-while-recovering-from-anesthesia_mp4-0060_jpg.rf.eaa2bf8c8e065fbd88423684033d0b9f.jpg,,,274.778,170.241,124.356,147.366,310.414,142.491,,,,,,,,,,,,,,,551.388,297.075,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_41_single_21s_mp4-0020_jpg.rf.01ee6be657ae7f1682ecf1229f24df9d.jpg,221.388,44.953,261.824,49.71,213.063,80.632,272.531,-11.583,,,317.312,20.336,,,,,,,296.827,269.491,263.48,350.955,,,348.755,27.958,,,,,411.162,211.847,,,,,,
labeled-data/milo_15s/Dogs-Alone-_-We-want-to-see-your-stories-_-Channel-4_mp4-0054_jpg.rf.f1e13a42d2ee520fdc020e40bee6b08d.jpg,,,,,,,287.333,227.333,564.0,355.667,49.0,252.333,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_319_single_45s_mp4-0022_jpg.rf.b48f8055334e3a4a0a12aac69b787966.jpg,90.056,24.423,168.287,78.49,75.832,112.638,188.201,-23.953,115.659,-45.295,225.183,34.383,104.279,190.893,69.714,321.143,86.4,451.068,273.6,286.219,307.2,355.039,,,,,,,,,,,72.0,507.085,,,,
labeled-data/milo_15s/dogcam_1_single_42s_mp4-0035_jpg.rf.bcf43e8af9e47630cfb41e9a56c1515d.jpg,294.0,290.0,,,664.0,528.0,282.0,0.0,-92.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Service-Dog-Obeys-Mom-s-Instructions-Over-Ring-Cam-_-RingTV_mp4-0032_jpg.rf.9ef0bd1f762e428d817f31797fb1e2d8.jpg,82.866,417.901,106.983,419.072,100.065,444.097,93.637,389.578,73.032,390.046,117.286,391.684,88.286,468.742,,,,,,,,,,,144.422,425.965,202.384,429.547,233.986,401.385,205.514,575.162,194.128,612.681,,,174.149,602.701
labeled-data/milo_15s/videoplayback-1-_mp4-0001_jpg.rf.9732d0b279511f085e07731bdcba7669.jpg,890.863,203.428,934.043,204.698,942.933,256.768,885.783,156.438,845.143,142.468,911.183,150.088,840.063,285.977,668.614,602.206,691.474,656.816,580.985,538.707,582.255,586.966,729.574,161.518,622.894,183.108,504.785,146.278,366.355,142.468,340.956,545.057,380.325,637.766,492.085,586.966,536.535,636.496
labeled-data/milo_15s/REVIEW_-Furbo-the-amazing-treat-tossing-dog-camera-_mp4-0053_jpg.rf.7a81943be5683726968172444ba0ce60.jpg,,,,,,,289.965,580.831,209.572,563.271,300.098,534.231,,,,,,,,,,,,,71.082,502.488,71.757,382.948,107.0,364.0,,,,,,,,
labeled-data/milo_15s/dogcam_199_single_53s_mp4-0025_jpg.rf.02bae02fd4bf27b5da8fad3496b5d039.jpg,,,,,,,330.761,149.572,335.937,152.949,,,,,321.12,187.571,,,,,,,327.614,152.702,303.531,150.473,272.7,149.798,244.119,161.503,268.649,181.088,,,282.862,184.183,,
labeled-data/milo_15s/bobby_120s-4-_mp4-0011_jpg.rf.2b2c5f697d9b2d4080e09f9efa3428fd.jpg,,,,,,,490.426,255.659,495.715,255.674,486.954,256.497,,,,,,,,,,,498.951,265.607,491.178,295.623,468.296,317.337,451.937,350.818,426.842,320.245,410.841,324.607,486.478,345.692,498.114,365.322
labeled-data/milo_15s/videoplayback-4-_mp4-0003_jpg.rf.4526a22564bc50673f13acf9d322feb2.jpg,,,,,182.683,174.994,207.572,102.185,163.96,116.992,244.159,125.287,194.667,219.232,,,,,204.807,428.442,191.901,447.797,266.57,186.053,329.255,209.094,356.91,256.097,366.003,450.424,267.492,493.878,249.055,538.116,369.815,483.74,356.91,515.997
labeled-data/milo_15s/Could-you-resist-that-face-shorts-puppy_mp4-0002_jpg.rf.c134a72fba9915899e8e4001412a2d4c.jpg,215.563,411.947,359.625,339.048,322.608,408.44,244.909,287.485,152.425,315.045,298.885,254.755,,,248.896,817.52,,,,,,,118.855,448.275,-15.346,620.918,-107.935,833.12,,,,,,,,,,
labeled-data/milo_15s/dogcam_177_single_60_mp4-0005_jpg.rf.ae121ef80957f76cf42bda99e25fddcd.jpg,,,,,,,229.55,170.374,247.81,181.143,219.247,182.736,,,,,,,,,,,239.238,206.381,254.952,252.571,271.445,292.626,330.511,319.412,242.599,390.154,226.115,401.143,265.264,361.308,267.324,377.791
labeled-data/milo_15s/Husky-s-priceless-protest-while-recovering-from-anesthesia_mp4-0005_jpg.rf.037376bb9f7fad9d1b3487aa57b3e191.jpg,,,310.497,147.63,229.542,121.969,305.067,122.462,,,355.417,142.695,,,,,,,,,,,425.019,266.577,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_144_multiple_35s_mp4-0002_jpg.rf.e555f4b7d77b440549f0bf43f15a2ffa.jpg,,,,,277.81,288.762,220.19,297.333,,,,,236.878,333.97,,,,,,,,,195.689,344.785,148.061,370.465,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_185_single_34s_mp4-0018_jpg.rf.abdf729c6c24cb66f03e623e69c85e85.jpg,126.397,14.354,237.406,50.185,103.914,86.017,,,,,,,,,56.138,227.94,48.0,242.0,212.0,254.0,210.707,275.716,,,,,,,,,,,237.625,255.526,,,,
labeled-data/milo_15s/Yogi-The-Corgi-Enjoying-Furbo-Treats_mp4-0009_jpg.rf.f65b0d488cb1832965ed85bc89b9b9c6.jpg,,,267.818,321.147,258.395,334.969,281.325,294.762,274.414,289.422,284.466,301.986,,,,,,,346.029,340.309,341.004,355.386,300.171,290.992,341.632,273.401,356.081,247.016,,,,,,,,,,
labeled-data/milo_15s/Puppy-Gets-Excited-When-She-Hears-Her-Owner-s-Voice-On-Doorbell-Cam-_-RingTV_mp4-0015_jpg.rf.4bc5e2942788e61aaa3ed1b41b513cab.jpg,,,-223.23,304.97,-306.0,291.143,-264.861,274.935,,,-176.878,318.27,-269.019,469.928,,,,,,,274.0,9.714,,,,,,,,,,,,,,,,
labeled-data/milo_15s/buzz_mp4-0014_jpg.rf.f71d778d0b08ff18698f640ab4656c1e.jpg,70.667,74.877,261.333,33.555,41.333,190.843,166.667,-87.743,,,304.0,-57.085,268.0,348.131,241.39,582.035,,,,,,,,,,,,,,,,,,,65.0,468.096,31.667,608.055
labeled-data/milo_15s/videoplayback-1-_mp4-0009_jpg.rf.8519cf9af555f72c5d9b2fca4f79b152.jpg,107.371,5.061,449.158,-28.072,384.751,80.022,234.693,-133.504,0.82,-35.644,485.51,-84.11,289.26,607.368,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_90_single_66s_mp4-0005_jpg.rf.031786a453ea14e72dd19d92da61c5cf.jpg,,,,,59.86,368.651,,,,,,,83.362,365.132,,,,,117.048,411.431,,,110.101,327.86,151.516,323.843,206.399,356.421,201.475,344.312,199.408,441.121,185.652,456.153,,,,
labeled-data/milo_15s/bobby_120s-4-_mp4-0132_jpg.rf.aff021650c9d36d0536c0446b6d7065f.jpg,,,,,315.647,204.643,330.706,209.35,342.941,210.762,331.177,214.528,,,,,,,,,,,353.297,233.21,381.972,246.744,421.023,264.717,463.412,273.363,425.876,316.168,417.762,332.291,,,,
labeled-data/milo_15s/The-Cutest-Corgis-Loving-Their-Furbo-Dog-Camera_mp4-0006_jpg.rf.1b622536cfff27070b85b5845d2a3324.jpg,213.0,134.725,225.4,135.625,218.569,147.594,219.24,121.824,211.466,121.872,225.96,122.328,,,203.248,184.302,206.236,189.772,217.743,183.275,218.428,189.096,,,193.41,144.141,171.976,151.774,,,,,,,170.264,179.737,178.364,181.632
labeled-data/milo_15s/Dog-s-Boop-With-Ring-Video-Doorbell-is-too-Adorable-_mp4-0001_jpg.rf.971c205cb3b2c2e1a9e8d58ed1393e6b.jpg,315.726,440.49,,,546.201,568.377,245.206,306.783,135.778,421.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Shiba-Inu-Dog-Treat-Catch-Fail-Furbo-Dog-Camera_mp4-0008_jpg.rf.853cd21aa66e9dc61ba965723503b7ee.jpg,404.0,260.167,434.0,261.5,418.667,293.5,418.0,216.833,402.667,221.5,434.667,224.167,,,404.0,340.167,401.333,366.167,422.667,364.833,412.667,402.833,428.0,203.5,455.333,197.5,,,,,,,461.333,343.5,,,,
labeled-data/milo_15s/Adorable-Dog-Talks-to-Owner-Through-Ring-_mp4-0026_jpg.rf.a4bd48d7e90d84c37a57364815a6a441.jpg,379.2,41.346,520.0,423.86,1.6,492.68,804.8,23.741,580.8,-249.941,840.0,406.255,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Silly-Moment-Caught-On-Furbo-Furbo-Dog-Camera_mp4-0006_jpg.rf.ffa8dbde7a8c370f1d48060e142f6528.jpg,,,,,,,205.676,201.406,211.575,200.192,200.47,199.15,,,,,,,,,,,200.47,214.247,194.917,236.978,190.059,271.335,176.524,296.842,,,,,,,,
labeled-data/milo_15s/Hidden-cam-recorded-dog-Super-Funny-Cute-Dog-Videos_mp4-0039_jpg.rf.d510ea239ef8fdd5b7706d883b1d8de3.jpg,,,,,,,232.058,114.523,273.549,121.933,212.794,132.306,,,,,,,,,,,276.513,175.282,353.569,135.27,412.842,132.306,,,412.842,327.92,,,,,,
labeled-data/milo_15s/Watch-The-Reaction-Rigatoni-Gives-When-Hearing-His-Mom-s-Voice_mp4-0002_jpg.rf.cba7731e6e9c68d9ed7a99de0416e7b3.jpg,343.0,16.939,567.0,-67.887,864.6,236.204,237.4,-301.556,98.162,-214.722,,,379.8,623.52,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_177_single_60_mp4-0036_jpg.rf.64494cf62f01f1e5f36a8d2b9df5546f.jpg,,,464.704,200.476,451.664,196.238,478.396,192.652,,,,,,,,,,,430.667,187.333,418.286,185.429,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Wandering-Dogs-Make-Themselves-at-Home-RingTV_mp4-0007_jpg.rf.fb50a171b1b069b37197188c80bed5b3.jpg,,,,,-65.191,260.311,-16.162,245.339,,,39.686,271.199,,,,,,,,,,,135.194,263.604,273.09,267.147,426.6,277.722,,,,,,,,,,
labeled-data/milo_15s/Wandering-Dogs-Make-Themselves-at-Home-RingTV_mp4-0009_jpg.rf.0e4cd2c98848384b336117d460d5609f.jpg,,,,,-29.387,357.806,-37.696,278.682,-78.974,277.644,-3.383,276.333,,,,,,,,,,,15.367,307.348,70.97,325.016,137.945,330.769,174.072,317.493,,,,,,,,
labeled-data/milo_15s/videoplayback_mp4-0066_jpg.rf.e00959f6c47b86a65a6912ff6af071dc.jpg,167.599,189.591,352.027,182.381,245.903,330.156,261.612,75.889,,,,,,,,,,,,,,,,,441.619,194.476,,,,,,,,,,,,
labeled-data/milo_15s/videoplayback-2-_mp4-0022_jpg.rf.46888aa472feb288a8960f24a2870cb0.jpg,78.013,183.811,281.784,182.335,182.852,329.892,171.039,42.157,-51.928,194.14,427.682,199.118,169.563,572.107,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_16_multiple_57s_mp4-0005_jpg.rf.9353bee62160b196f936d1ced2624fc5.jpg,469.714,265.429,621.143,249.714,614.0,438.286,512.571,81.143,342.571,222.571,,,,,358.286,438.286,449.714,738.286,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Impatient-Pup-Figures-Out-How-to-Ring-the-Doorbell-to-Get-Attention-RingTV-Ring-1080p-h264-_mp4-0003_jpg.rf.e922a92f5fad23925a30d78d0384cefc.jpg,324.915,352.387,455.15,319.988,500.708,483.777,312.571,219.714,249.557,239.718,395.618,201.79,364.0,601.143,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/This-Dog-Heard-Her-Owner-s-Voice___-But-Does-She-Listen-_mp4-0008_jpg.rf.938c5beaae73d7ac7cd7cc02e15ed5d6.jpg,242.501,284.292,247.912,287.508,235.188,298.035,250.837,276.251,248.497,272.449,259.319,276.397,,,,,,,,,,,287.695,290.404,287.695,329.136,284.986,367.883,280.934,431.177,252.371,435.394,247.813,458.178,297.395,430.924,296.382,451.432
labeled-data/milo_15s/dalmation8_mp4-0008_jpg.rf.62b4c9e2e53310b6b83f6cb6e09c780c.jpg,,,,,165.991,128.005,-75.502,-50.643,-84.165,2.41,-262.848,6.741,-50.594,360.75,62.677,1291.961,194.446,1499.977,,,,,-326.053,424.338,-589.86,941.37,-643.214,1572.446,-856.0,1732.34,-826.078,1569.003,,,-143.646,1667.998,40.017,1575.409
labeled-data/milo_15s/dogcam_156_multiple_54s_mp4-0021_jpg.rf.b0cea09f5b104a6f9b6153c2044777c0.jpg,,,,,284.035,287.561,264.709,264.534,,,,,,,218.616,340.014,220.607,356.258,236.274,323.092,236.825,334.503,233.971,266.356,224.072,252.988,203.843,240.897,187.659,234.065,,,,,198.261,289.002,197.66,305.472
labeled-data/milo_15s/Dogs-Alone-_-We-want-to-see-your-stories-_-Channel-4_mp4-0068_jpg.rf.86b8591aff53a965b85cb0ef19680637.jpg,,,,,,,325.0,223.0,609.0,385.667,35.667,230.667,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Dog-Caught-Practicing-His-Kissing-Skills-__-ViralHog_mp4-0005_jpg.rf.3701e4080d70453406def88438265914.jpg,302.881,92.067,,,375.19,73.118,216.0,74.0,195.531,95.032,,,93.675,322.292,,,,,,,,,52.673,141.008,-320.677,118.949,,,,,,,,,,,,
labeled-data/milo_15s/bobby_120s-4-_mp4-0138_jpg.rf.a31ea2e96ed806468ac09507d4c6504b.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.174,208.353,,,,,,,,
labeled-data/milo_15s/dogcam_217_single_41_mp4-0024_jpg.rf.4b67669f0659a81e302e5c9636cde1b2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Puppy-Chihuahua-Chewing-Shoe-Furbo-Dog-Camera_mp4-0002_jpg.rf.87c5c7fa3bc6b4b75ae3718fa9b96410.jpg,,,,,,,135.195,131.044,131.835,128.277,137.962,132.625,92.9,149.227,73.531,201.799,87.651,209.309,,,84.796,199.625,99.224,113.059,52.383,87.168,-3.266,104.54,,,11.736,164.532,16.837,186.729,-9.504,170.569,-3.037,197.814
labeled-data/milo_15s/Service-Dog-Obeys-Mom-s-Instructions-Over-Ring-Cam-_-RingTV_mp4-0041_jpg.rf.dc8db27283ec1dae29c6eb1d671333a7.jpg,251.056,86.957,813.187,-22.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_84_single_58s_mp4-0057_jpg.rf.0f75be7208e9bbe3126f88b41557a579.jpg,,,,,97.684,509.391,100.558,407.091,40.435,391.991,162.255,436.628,,,,,,,,,210.731,503.565,145.764,272.37,189.247,120.914,,,,,,,,,,,,
labeled-data/milo_15s/Shiba-Inu-Enjoying-Furbo-Treat-Time-Caught-On-Furbo-Dog-Camera-_mp4-0011_jpg.rf.46abb640d0995ebae90895e7c58cab9a.jpg,,,124.8,397.483,,,,,,,104.0,320.705,,,,,,,339.733,319.106,360.533,287.134,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Smart-Dog-Locks-Herself-Outside-But-Knows-How-to-Get-Back-In-_mp4-0011_jpg.rf.0debb6119a5a473bb44b255002ba64c4.jpg,16.885,152.8,233.185,91.232,100.2,480.513,152.0,-139.508,-6.4,-41.879,283.2,-142.709,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Hidden-cam-recorded-dog-Super-Funny-Cute-Dog-Videos_mp4-0008_jpg.rf.b4a631db445d56d7fde4fd099666fc50.jpg,141.796,357.89,212.131,356.538,176.963,390.354,174.0,225.429,141.12,203.011,214.0,206.857,,,,,,,,,,,169.524,158.373,304.783,125.91,423.134,224.654,525.254,300.403,422.458,397.794,,,,,302.078,341.659
labeled-data/milo_15s/buzz_mp4-0018_jpg.rf.1d657fa7df7bb1efe9d823b59a9eb0e7.jpg,64.0,94.871,224.0,65.546,28.0,181.512,148.0,-38.424,,,253.333,-14.431,242.667,334.801,205.551,592.037,,,,,,,,,,,,,,,,,,,44.0,462.764,14.667,612.054
labeled-data/milo_15s/dogcam_217_single_41_mp4-0005_jpg.rf.4cbff528cb4ec7af9cba475eecf55b68.jpg,,,,,,,,,,,,,,,,,,,,,,,279.822,447.929,241.422,348.405,156.089,325.657,134.756,314.283,,,,,134.756,439.399,153.244,459.303
labeled-data/milo_15s/dogcam_143_single_8s_mp4-0006_jpg.rf.1de40ebb0e65bcebaba9ba52385829b3.jpg,102.571,341.619,125.905,338.286,115.429,347.333,106.381,318.286,95.429,325.905,121.143,316.381,,,121.619,374.476,124.952,387.333,150.19,367.333,152.571,379.238,,,107.809,297.333,106.381,283.524,91.143,288.286,,,,,,,,
labeled-data/milo_15s/Dog-Caught-Practicing-His-Kissing-Skills-__-ViralHog_mp4-0015_jpg.rf.0606c6e7513183ff515909fd77c1e6e8.jpg,,,,,,,,,120.369,184.671,,,49.14,367.151,,,,,,,,,10.637,200.12,-372.257,146.967,,,,,,,,,,,,
labeled-data/milo_15s/Caught-on-Camera-Dog-Rings-Doorbell_mp4-0006_jpg.rf.db42042469364446cb16c066d55e3d14.jpg,436.005,542.212,,,,,365.257,338.034,235.447,378.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/German-Shepherd-s-Adorable-Reaction-to-Hearing-His-Owner-s-Voice-Over-Ring-_mp4-0017_jpg.rf.ccba5d16eabfcb88fefea85faf8f4fa1.jpg,,,,,-188.8,640.479,,,,,,,878.4,581.296,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Pet-Parents-Tell-Mama-Dog-via-Their-Ring-Cam-to-Feed-Her-Puppies-Does-She-Listen-_mp4-0025_jpg.rf.b19ed1b6cc6e76705bf1330ca85138e0.jpg,,,,,,,,,,,,,,,,,,,,,,,217.975,290.816,291.371,260.422,372.588,261.249,384.837,305.702,376.699,364.693,367.468,400.726,,,350.132,385.862
labeled-data/milo_15s/Adorable-Dog-Reacts-to-Being-Called-Through-Ring-Cam-RingTV-Ring-1080p-h264-_mp4-0006_jpg.rf.5bfaf80b2c0caae84a6549bfbf79071f.jpg,293.908,373.81,464.173,301.843,430.164,485.193,314.983,185.521,259.911,213.242,375.313,162.877,457.535,597.968,,,,,,,,,,,99.289,549.783,-58.639,707.484,,,,,,,,,,
labeled-data/milo_15s/videoplayback_mp4-0013_jpg.rf.71dc0788c30610eadb76e7119c1ec5e1.jpg,,,324.648,53.288,69.902,124.019,,,,,409.238,81.143,305.905,388.286,,,,,,,,,,,428.762,187.81,,,,,,,,,,,,
labeled-data/milo_15s/videoplayback-1-_mp4-0007_jpg.rf.2ee9f43ef687644167f03cc3e49e3dbb.jpg,,,-0.353,-112.911,-204.165,-55.364,,,,,110.414,-132.093,-41.706,297.519,,,,,,,524.487,60.642,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Furbo-Dog-Camera-Saved-This-Dog-Owners-House_mp4-0035_jpg.rf.33e438f8301cb5b487b23fc78b239047.jpg,,,434.593,110.394,404.191,115.567,443.319,89.995,,,473.189,95.036,481.941,210.892,440.899,296.102,429.277,336.362,483.979,308.103,466.977,338.986,,,,,,,391.029,276.504,,,467.662,300.66,,,,
labeled-data/milo_15s/buzz_mp4-0068_jpg.rf.148a5e2f93971ed1c301d71fbcce722c.jpg,,,182.667,204.173,40.164,247.83,226.442,142.314,,,290.667,164.444,308.0,450.768,318.811,633.611,,,,,,,442.667,310.808,,,,,101.744,416.446,,,,,164.863,488.844,127.145,592.049
labeled-data/milo_15s/Hidden-camera-The-dog-was-left-at-home-alone____mp4-0007_jpg.rf.c44e753b8aac0232ac427f35a9258e10.jpg,,,,,,,265.996,303.392,276.069,307.243,256.812,307.835,,,,,300.956,421.284,263.033,404.698,262.737,420.692,271.329,335.972,287.031,344.266,308.659,353.151,299.771,315.843,289.401,413.879,285.846,433.724,321.102,414.176,322.287,432.254
labeled-data/milo_15s/Adorable-Dog-Reacts-to-Being-Called-Through-Ring-Cam-RingTV-Ring-1080p-h264-_mp4-0021_jpg.rf.333466f3e824988be432ef201d019789.jpg,334.4,336.635,561.6,299.824,612.583,620.54,344.0,-1.068,264.0,3.733,401.6,3.733,186.857,566.857,,,,,,,,,,,-208.857,291.143,-455.431,264.876,,,,,,,-463.12,694.139,,
labeled-data/milo_15s/The-Cutest-Corgis-Loving-Their-Furbo-Dog-Camera_mp4-0040_jpg.rf.206de20d54057f814040863da5275038.jpg,,,219.293,183.57,196.25,195.574,233.333,162.0,240.635,160.123,241.362,167.348,235.195,213.094,,,,,,,,,270.0,181.333,294.667,181.333,311.333,170.667,,,314.579,218.992,313.362,228.921,,,,
labeled-data/milo_15s/This-Is-What-Golden-Retrievers-Do-When-They-re-Home-Alone-Furbo-Dog-Camera_mp4-0008_jpg.rf.a83b1986ec8a214c57bdbdd3fe7d1de7.jpg,147.7,244.604,191.471,204.935,227.719,297.269,111.451,130.383,79.991,179.628,153.855,124.227,76.571,306.161,21.857,417.647,101.876,453.213,,,-6.184,437.482,10.914,105.76,,,,,,,,,,,,,,
labeled-data/milo_15s/Cute-Dog-Eating-Treats-Furbo-Dog-Camera_mp4-0015_jpg.rf.8f4160060651ad70b73627e78fefaf91.jpg,84.078,202.905,114.431,200.859,99.084,231.206,100.789,170.172,78.621,174.263,117.842,174.263,97.379,244.504,,,104.365,296.29,123.772,300.871,124.85,324.046,,,,,,,,,,,138.988,272.805,,,,
labeled-data/milo_15s/videoplayback-3-_mp4-0016_jpg.rf.75a7e05de818688ed0d0bf1df95195b9.jpg,-188.032,200.415,34.767,207.3,-109.56,393.571,-69.885,-19.926,,,159.594,30.048,,,,,-289.312,423.742,,,204.022,405.377,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_156_multiple_54s_mp4-0037_jpg.rf.c90760859166fb23bd9aea1442950c21.jpg,,,,,,,260.19,186.857,,,,,,,226.42,274.568,230.296,286.111,,,,,228.762,224.952,198.762,226.857,155.428,236.873,106.363,254.531,,,,,,,,
labeled-data/milo_15s/This-Golden-Retriever-is-doing-a-drowsy-_-Furbo-Dog-Camera_mp4-0037_jpg.rf.39fe4d0c3b2137074248c4c2e0996498.jpg,,,,,,,,,,,148.998,160.455,,,217.474,262.697,204.722,275.504,239.498,273.037,233.799,297.627,198.331,166.634,250.33,166.368,,,,,290.751,244.838,286.194,262.3,278.347,241.042,272.018,254.708
labeled-data/milo_15s/Furbo-Dog-Camera-Saved-This-Dog-Owners-House_mp4-0022_jpg.rf.7eb32e70f16e6749091cc9546c6bb104.jpg,,,438.4,118.63,407.11,122.582,445.779,95.926,,,474.133,99.969,486.851,205.282,440.904,297.133,428.843,337.471,486.933,298.35,469.601,335.808,,,,,,,373.232,262.923,,,468.354,302.955,,,,
labeled-data/milo_15s/dogcam_241_single_42_mp4-0030_jpg.rf.e687d89577486a4148660280a0516612.jpg,86.933,161.204,292.8,154.806,166.933,324.353,,,69.867,58.836,334.0,82.0,210.667,457.644,,,,,,,,,,,496.0,283.0,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_156_multiple_54s_mp4-0016_jpg.rf.e5d68094d5a4d3e7c383cc08a412f046.jpg,,,,,197.824,315.843,215.711,288.051,,,223.147,293.168,,,219.759,341.307,220.607,356.258,235.57,325.214,236.825,334.503,234.799,274.438,227.681,256.543,206.673,239.335,184.85,210.982,,,,,197.218,294.841,197.66,305.472
